380	390	0.7097
380	347	0.6000
380	200	0.8036
380	927	1.0000
380	866	1.0000
380	1922	1.0000
380	1095	0.6667
380	1235	0.6000
380	669	1.0000
380	597	0.7344
380	370	1.0000
380	419	0.5224
380	1427	0.6667
380	753	0.8036
380	1437	0.8036
380	1860	0.8036
380	1320	0.7049
380	399	0.6786
380	22	1.0000
380	1757	0.7049
380	512	0.6000
380	1405	0.7049
380	1016	0.6000
380	1208	0.5224
380	4	0.5672
380	396	0.5224
380	335	0.5224
380	411	0.5224
380	315	0.5224
380	571	0.5224
380	1744	0.5224
380	664	0.6620
380	184	0.6667
380	1123	0.5224
380	223	0.5132
380	1798	0.6620
380	1207	1.0000
380	1656	0.6667
380	175	0.7049
380	136	0.6364
380	1539	0.5200
380	1807	0.6620
380	236	0.6875
380	104	0.7097
380	810	1.0000
380	886	0.6875
380	1190	0.8036
380	168	0.6000
380	1719	0.5224
1355	1651	1.0000
1355	1173	0.5435
1355	1425	0.7368
1355	1285	0.5435
1355	1408	0.5435
1355	920	0.5926
1355	378	0.5769
1355	1681	0.5682
1355	652	0.5106
1355	680	0.6667
1355	189	0.5682
1355	699	0.5283
1355	1442	0.5283
1355	1875	0.5577
1355	476	0.5577
1355	1816	0.5556
465	583	0.5957
465	694	0.7209
465	949	0.7838
465	1851	0.6667
465	313	0.5263
465	602	0.5000
465	808	0.7179
465	1972	0.5714
465	703	0.7179
465	1729	0.5000
465	826	0.6341
465	824	0.7209
465	865	0.7209
465	1926	0.6222
465	1671	0.6744
465	723	0.6458
465	1287	0.5625
465	1924	0.5660
465	1630	0.5476
465	116	0.5435
465	1969	0.7209
465	1022	0.5208
465	612	0.5957
465	1131	0.5208
465	590	0.5000
465	768	0.5814
465	444	0.6364
465	1775	0.5750
465	1368	0.6136
465	1409	0.5814
465	1633	0.7250
465	961	0.6585
23	795	0.6579
23	664	0.5222
23	223	0.5402
23	1798	0.5222
23	1807	0.5222
23	519	0.7838
443	1833	0.8462
443	325	0.8462
443	45	0.8148
443	140	0.8148
443	391	0.5490
1802	938	0.6829
1802	69	0.5510
1802	83	0.5306
1802	821	0.5000
1802	1996	0.5000
1802	1561	0.5200
1802	893	0.5102
1802	1699	0.5833
1802	302	0.6667
1802	1794	0.6042
1802	730	0.8049
1802	1272	0.5000
1802	1782	0.5200
1802	1499	0.5435
1802	182	0.5600
1802	982	0.8095
1802	231	0.5490
1802	1638	0.6042
1802	1274	0.5400
1802	244	0.5833
1802	850	0.5417
1802	1993	0.6383
1802	1328	0.8095
1802	1279	0.5417
1802	574	0.5600
324	829	0.5373
324	1385	0.5373
324	1095	0.5373
324	1427	0.5373
324	1002	0.5068
324	184	0.5373
324	288	0.6154
324	1934	1.0000
324	531	0.5714
324	1656	0.5373
324	1766	0.5068
324	361	0.5147
324	381	0.5147
829	1792	0.6667
829	1704	0.6667
829	1385	1.0000
829	1905	0.6452
829	410	0.6190
829	1286	0.5294
829	200	0.6452
829	927	0.6667
829	866	0.6667
829	1922	0.6667
829	1095	1.0000
829	669	0.6667
829	1530	0.7097
829	1213	0.7097
829	370	0.6667
829	1427	1.0000
829	234	0.5294
829	1983	0.5294
829	1498	0.5294
829	753	0.6452
829	1437	0.6452
829	1860	0.6452
829	1320	0.6154
829	399	0.6964
829	22	0.6667
829	1002	0.7385
829	184	1.0000
829	288	0.7143
829	1934	0.5373
829	1207	0.6667
829	1656	1.0000
829	175	0.6154
829	136	0.7581
829	236	0.5797
829	104	0.5735
829	810	0.6667
829	886	0.5797
829	1190	0.6452
829	1766	0.7385
829	361	0.6562
829	381	0.6061
1428	1752	0.6667
1428	428	0.5000
1428	1169	0.6167
1428	1313	0.6667
1109	1908	0.7500
1109	1507	0.5417
1109	117	0.5072
1109	592	0.5417
1109	1443	0.6119
1109	1722	0.5526
1109	1501	0.7500
1109	966	0.6119
1109	1280	0.5072
1908	1507	0.5441
1908	117	0.5556
1908	592	0.5441
1908	1443	0.8214
1908	1722	0.6000
1908	1614	0.5652
1908	1501	1.0000
1908	966	0.8214
1908	1508	0.5333
1908	871	0.5775
1908	674	0.5132
1908	1280	0.5556
1901	1407	0.7755
1901	626	0.8125
1901	7	0.5614
1901	1516	0.5614
1901	1128	0.6600
1901	1652	0.6000
1901	1251	0.7083
1901	617	0.7708
1901	424	0.8667
1901	1849	0.6909
1901	367	0.6316
1901	573	0.7755
1441	1417	0.5490
1441	113	0.5283
1441	707	0.6400
1441	126	0.5000
1441	160	0.5745
1441	506	0.5000
1441	153	0.5686
1441	1715	0.6400
1441	1233	0.5000
1441	395	0.5000
1441	309	0.5957
1441	1111	0.5200
1441	1309	0.6531
1441	90	0.6531
1441	337	0.5745
1441	1370	0.5000
1441	559	0.6400
1441	388	0.5200
1441	81	0.6327
1441	94	0.5800
1441	1627	0.5686
1441	840	0.5156
1441	1339	0.7021
1441	1690	0.5102
1441	1340	0.5472
1441	1418	0.5577
1441	420	0.5577
1441	274	0.5000
1441	1895	0.5000
1441	1148	0.5800
1417	160	0.5870
1417	1233	0.5102
1417	395	0.5102
1417	309	0.6444
1417	1111	0.5306
1417	1309	0.5686
1417	90	0.5686
1417	337	0.5870
1417	951	0.5091
1417	388	0.5306
1417	81	0.5192
1417	94	0.5294
1417	1339	0.6458
1417	1690	0.5208
1417	1148	0.5294
328	616	0.5789
328	283	1.0000
825	583	0.6122
825	694	0.5000
825	949	0.5556
825	541	0.5000
825	1808	0.5000
825	83	0.5200
825	821	0.5510
825	730	0.5000
825	1787	0.5200
825	1826	0.5870
825	824	0.5000
825	1671	0.6170
825	1287	0.6458
825	1397	0.5294
825	585	0.5306
825	1272	0.6222
825	417	0.6222
825	433	0.7778
825	1630	0.5000
825	116	0.8293
825	1969	0.5000
825	1022	0.5714
825	233	0.5667
825	1161	0.5417
825	59	0.5957
825	756	0.5000
825	1742	0.5417
825	1468	0.5714
825	1131	0.7907
825	942	0.5000
825	768	0.5652
825	750	0.5667
825	1031	0.5263
825	696	0.5102
113	707	0.6939
113	126	0.6078
113	160	0.5957
113	153	0.6875
113	1715	0.6939
113	1233	0.5200
113	395	0.5200
113	1111	0.7500
113	1309	0.5185
113	90	0.5185
113	1398	0.5714
113	337	0.5957
113	1245	0.5439
113	1698	0.5088
113	559	0.6939
113	388	0.7500
113	81	0.7234
113	94	0.8182
113	1627	0.6875
113	840	0.5312
113	1339	0.7609
113	1690	0.5625
113	1493	0.5000
113	1340	0.6939
113	1418	0.5769
113	420	0.5769
113	274	0.5192
113	1895	0.5192
113	1148	0.8182
113	845	0.5072
729	691	0.6852
729	1805	0.6154
729	1027	0.6034
729	526	0.6140
729	1107	0.6852
691	1805	0.5536
691	1107	1.0000
1452	358	0.6104
1452	1616	0.7353
1452	1378	0.5584
1452	1048	0.6081
1452	34	0.5467
1452	899	0.5000
1452	944	0.5000
1452	1654	0.5890
1452	162	0.5270
1452	1147	0.5541
434	366	0.7143
434	1093	0.7895
434	1342	0.7705
434	877	0.7895
434	1239	0.5846
434	596	0.7895
434	1966	0.6515
434	142	0.8167
434	92	0.5846
434	744	0.5373
434	431	0.6129
434	548	0.5205
434	1897	0.5205
358	1616	0.8000
358	1378	0.7067
358	41	0.6538
358	1759	0.6076
358	34	0.6104
358	466	0.5057
857	323	0.5806
857	584	0.6721
857	1171	0.5806
857	538	0.5714
857	1472	0.5806
1616	1378	0.7681
1616	41	0.5000
1616	1759	0.6351
1616	34	0.7612
323	1510	0.6842
323	1171	1.0000
323	760	0.6842
323	538	0.6102
323	1286	0.7818
323	419	0.6167
323	234	0.7818
323	1983	0.7818
323	1498	0.7818
323	396	0.6167
323	335	0.6167
323	411	0.6167
323	315	0.6167
323	1744	0.6167
323	1345	0.7119
323	695	0.5714
323	1472	1.0000
323	505	0.6176
323	1334	0.5811
323	1813	0.6176
323	1363	0.6176
323	1281	0.6842
323	1719	0.6167
1383	1314	1.0000
1383	517	1.0000
1378	1759	0.6184
1378	34	0.5789
366	41	0.5946
366	34	0.6143
366	1093	0.6000
366	1342	0.5493
366	877	0.6000
366	1239	0.8103
366	596	0.6000
366	1966	0.5000
366	142	0.5857
366	92	0.8103
366	431	0.6190
366	1455	0.5588
41	1966	0.5256
1759	1048	0.7941
1759	408	0.7286
1048	408	0.5714
408	34	0.6389
1585	992	0.6452
1585	1558	0.5286
1585	1004	0.7895
1585	1824	0.5072
1585	1480	0.7759
1585	569	0.6935
1585	1079	0.5286
1585	1076	0.5522
1585	1532	0.6774
1585	1021	0.6154
34	218	0.5833
34	899	0.5584
34	1654	0.6338
34	162	0.5915
34	1147	0.5972
409	1590	0.6308
1967	1590	0.7119
1967	1874	0.5156
1967	860	1.0000
1967	932	0.5738
1967	615	0.5231
611	776	0.6429
611	1483	0.6957
1064	1678	1.0000
1064	1461	0.5882
1064	1974	0.5128
1064	475	0.5128
1064	281	0.5128
1064	1484	0.5882
1064	599	0.5882
1064	1587	0.7188
1064	1733	0.7188
1064	1483	0.7222
1678	1461	0.5882
1678	1974	0.5128
1678	475	0.5128
1678	281	0.5128
1678	1484	0.5882
1678	599	0.5882
1678	1587	0.7188
1678	1733	0.7188
1678	1483	0.7222
1590	860	0.7119
1590	109	0.5821
1590	1197	0.5000
1590	804	0.6094
1590	430	0.5362
1590	941	0.5000
1590	1975	0.5143
1874	1618	0.5806
1874	752	0.7586
1874	860	0.5156
1874	932	0.6379
1874	504	0.5224
1874	615	0.5556
1618	752	0.5294
1618	932	0.8302
1618	804	0.6557
1618	504	0.6250
1618	615	0.5152
752	932	0.5781
752	615	0.5072
1805	1107	0.5536
860	932	0.5738
860	615	0.5231
109	1197	0.6984
109	804	0.5441
109	430	0.5211
1643	217	0.8519
1643	1160	0.6935
1643	123	0.7679
1789	608	0.6818
1789	456	1.0000
1789	641	0.5588
1789	1903	0.5500
1789	338	0.7895
1789	25	0.6818
1789	1336	0.5652
217	1160	0.7167
217	123	0.7963
1160	123	0.6452
1160	1975	0.5652
707	126	0.5962
707	160	0.6889
707	153	0.6735
707	1715	0.8261
707	1233	0.5098
707	395	0.5098
707	1111	0.7333
707	1309	0.5091
707	90	0.5091
707	1398	0.5000
707	337	0.6889
707	1430	0.5085
707	559	0.8261
707	388	0.7333
707	1653	0.5000
707	81	0.7447
707	94	0.6531
707	1627	0.6735
707	586	0.6154
707	1582	0.6061
707	840	0.7368
707	1339	0.6078
707	1690	0.6170
707	822	0.6154
707	1340	0.6471
707	1418	0.5660
707	420	0.5660
707	274	0.5094
707	1895	0.5094
707	1148	0.6531
583	694	0.8409
583	949	0.5532
583	602	0.5769
583	808	0.5102
583	703	0.5102
583	1745	0.5686
583	1787	0.5192
583	1826	0.5200
583	1691	0.5283
583	824	0.6875
583	865	0.6531
583	1926	0.5686
583	1671	0.6809
583	723	0.5088
583	1287	0.6735
583	1397	0.5000
583	585	0.5294
583	1272	0.5200
583	417	0.5510
583	433	0.8043
583	116	0.5000
583	1969	0.8409
583	1161	0.6042
583	59	0.5600
583	756	0.5294
583	1742	0.5714
583	1468	0.5686
583	612	0.6078
583	1131	0.5385
583	942	0.7234
583	444	0.6458
583	1368	0.6596
583	1633	0.5200
583	696	0.5714
694	949	0.6744
694	1851	0.5778
694	602	0.5882
694	821	0.5000
694	808	0.6222
694	1972	0.5000
694	703	0.5208
694	726	0.5192
694	1745	0.6458
694	1691	0.6327
694	638	0.5094
694	824	0.8182
694	865	0.7391
694	1926	0.5800
694	1671	0.7333
694	723	0.6038
694	1287	0.8000
694	1924	0.5345
694	1397	0.5094
694	433	0.6735
694	116	0.6042
694	1969	1.0000
694	1468	0.5800
694	612	0.6200
694	1131	0.5800
694	942	0.6000
694	768	0.5417
694	444	0.7727
694	1775	0.5000
694	912	0.5000
694	1368	0.7907
694	1409	0.5417
694	1633	0.6304
1792	1704	1.0000
1792	1385	0.6667
1792	114	0.6825
1792	1905	0.8036
1792	410	0.7414
1792	390	0.7097
1792	347	0.6000
1792	200	0.8036
1792	927	1.0000
1792	866	1.0000
1792	1922	1.0000
1792	1095	0.6667
1792	1235	0.6000
1792	669	1.0000
1792	597	0.7344
1792	370	1.0000
1792	419	0.5224
1792	1427	0.6667
1792	753	0.8036
1792	1437	0.8036
1792	1860	0.8036
1792	1320	0.7049
1792	399	0.6786
1792	22	1.0000
1792	1757	0.7049
1792	512	0.6000
1792	1405	0.7049
1792	1016	0.6000
1792	1208	0.5224
1792	4	0.5672
1792	396	0.5224
1792	335	0.5224
1792	411	0.5224
1792	315	0.5224
1792	571	0.5224
1792	1744	0.5224
1792	664	0.6620
1792	184	0.6667
1792	1123	0.5224
1792	223	0.5132
1792	1798	0.6620
1792	1207	1.0000
1792	1656	0.6667
1792	175	0.7049
1792	136	0.6364
1792	1539	0.5200
1792	1807	0.6620
1792	236	0.6875
1792	104	0.7097
1792	810	1.0000
1792	886	0.6875
1792	1190	0.8036
1792	168	0.6000
1792	1719	0.5224
1704	1385	0.6667
1704	114	0.6825
1704	1905	0.8036
1704	410	0.7414
1704	390	0.7097
1704	347	0.6000
1704	200	0.8036
1704	927	1.0000
1704	866	1.0000
1704	1922	1.0000
1704	1095	0.6667
1704	1235	0.6000
1704	669	1.0000
1704	597	0.7344
1704	370	1.0000
1704	419	0.5224
1704	1427	0.6667
1704	753	0.8036
1704	1437	0.8036
1704	1860	0.8036
1704	1320	0.7049
1704	399	0.6786
1704	22	1.0000
1704	1757	0.7049
1704	512	0.6000
1704	1405	0.7049
1704	1016	0.6000
1704	1208	0.5224
1704	4	0.5672
1704	396	0.5224
1704	335	0.5224
1704	411	0.5224
1704	315	0.5224
1704	571	0.5224
1704	1744	0.5224
1704	664	0.6620
1704	184	0.6667
1704	1123	0.5224
1704	223	0.5132
1704	1798	0.6620
1704	1207	1.0000
1704	1656	0.6667
1704	175	0.7049
1704	136	0.6364
1704	1539	0.5200
1704	1807	0.6620
1704	236	0.6875
1704	104	0.7097
1704	810	1.0000
1704	886	0.6875
1704	1190	0.8036
1704	168	0.6000
1704	1719	0.5224
610	1244	0.5062
610	992	0.5571
610	1558	0.6056
610	1004	0.5139
610	428	0.5063
610	1824	0.7344
610	1066	0.5062
739	975	0.5091
739	970	0.6500
739	294	0.7660
739	1982	0.6000
739	1462	0.5962
739	719	0.6327
739	1887	0.5200
739	1500	0.6000
739	1263	0.6000
1019	1662	0.5231
1019	859	0.7164
1019	1764	0.5238
975	1662	0.8261
975	859	0.5625
975	398	0.6531
975	1764	0.5577
975	436	0.5577
975	1182	0.6531
975	940	0.5370
975	497	0.6600
970	294	0.5873
970	859	0.6338
970	1388	0.6567
970	445	0.7460
970	1269	0.5479
294	1662	0.5273
294	1640	0.5439
294	1008	0.5439
294	553	0.5294
294	1982	0.6200
294	778	0.5370
294	1462	0.5000
294	719	0.6875
294	1887	0.5714
294	1500	0.6531
294	568	0.5000
294	924	0.5294
294	293	0.6600
294	1263	0.6200
1477	1809	0.7111
1477	457	0.5957
1477	541	0.5102
1477	1989	0.5833
1477	935	0.7111
1477	500	0.5918
1477	115	0.7619
1477	376	0.8500
1477	513	0.5306
1477	373	0.5714
1477	1541	0.6304
1809	1989	0.5800
1809	935	0.8182
1809	500	0.5882
1809	115	0.6383
1809	1691	0.5686
1809	638	0.7021
1809	87	0.6078
1809	1106	0.5424
1809	1567	0.5254
1809	376	0.6383
1809	513	0.7727
1809	1541	0.6957
1809	62	0.5806
949	1851	0.7500
949	620	0.5778
949	821	0.5556
949	808	0.8056
949	1972	0.7297
949	703	0.5476
949	1729	0.6410
949	1769	0.5500
949	603	0.5000
949	824	0.6744
949	865	0.5652
949	1671	0.7500
949	723	0.6042
949	1287	0.5208
949	1924	0.5577
949	1630	0.7027
949	116	0.6829
949	1969	0.6744
949	1468	0.5778
949	1131	0.5778
949	768	0.7368
949	444	0.6279
949	1775	0.5641
949	1368	0.6429
949	1409	0.7368
949	1031	0.5283
949	1633	0.7179
949	961	0.5349
427	973	0.5122
1662	859	0.5152
1662	398	0.6531
1662	1764	0.6875
1662	1673	0.5091
1662	436	0.5577
1662	1182	0.6531
1662	778	0.5370
1662	940	0.5370
1662	497	0.6600
1662	568	0.5273
1662	761	0.5439
859	445	0.5493
520	919	0.6786
520	152	0.7170
507	1526	0.6491
507	1082	0.5385
507	1596	0.6250
507	951	0.6296
507	144	1.0000
507	1245	0.5167
507	1698	0.6182
507	984	0.6491
507	1036	0.5517
1385	1905	0.6452
1385	410	0.6190
1385	1286	0.5294
1385	200	0.6452
1385	927	0.6667
1385	866	0.6667
1385	1922	0.6667
1385	1095	1.0000
1385	669	0.6667
1385	1530	0.7097
1385	1213	0.7097
1385	370	0.6667
1385	1427	1.0000
1385	234	0.5294
1385	1983	0.5294
1385	1498	0.5294
1385	753	0.6452
1385	1437	0.6452
1385	1860	0.6452
1385	1320	0.6154
1385	399	0.6964
1385	22	0.6667
1385	1002	0.7385
1385	184	1.0000
1385	288	0.7143
1385	1934	0.5373
1385	1207	0.6667
1385	1656	1.0000
1385	175	0.6154
1385	136	0.7581
1385	236	0.5797
1385	104	0.5735
1385	810	0.6667
1385	886	0.5797
1385	1190	0.6452
1385	1766	0.7385
1385	361	0.6562
1385	381	0.6061
919	152	0.8571
1640	1008	0.5082
1640	1982	0.5179
1640	761	0.5593
1640	167	0.7692
1640	646	0.5500
1640	1142	0.5574
1640	1263	0.5179
1008	385	0.7069
1008	1045	0.6000
1008	293	0.5000
457	376	0.5625
457	373	0.5600
114	1905	0.5373
114	390	0.5429
114	347	0.5821
114	200	0.5373
114	927	0.6825
114	866	0.6825
114	1922	0.6825
114	1235	0.5821
114	669	0.6825
114	597	0.5270
114	370	0.6825
114	753	0.5373
114	1437	0.5373
114	1860	0.5373
114	22	0.6825
114	1757	0.6825
114	512	0.5143
114	1405	0.6825
114	1016	0.5143
114	1208	0.5072
114	4	0.5507
114	571	0.5072
114	1701	0.5429
114	1123	0.5072
114	1207	0.6825
114	692	0.6615
114	810	0.6825
114	1190	0.5373
114	168	0.5143
994	631	0.5000
994	339	0.5075
994	1482	0.6000
994	819	0.6349
994	1389	0.5686
1013	138	0.5897
1013	1819	0.5000
1013	1282	0.5000
1013	19	0.7027
608	456	0.6818
608	1610	0.6078
608	338	0.7391
608	453	0.6863
608	25	1.0000
608	1336	0.8667
1584	131	0.5750
1584	1553	0.7500
880	1629	0.5932
880	207	0.5152
880	1051	1.0000
880	1664	1.0000
880	53	0.8036
880	1153	0.9375
880	269	0.9375
880	1390	0.6140
1651	1173	0.5435
1651	1425	0.7368
1651	1285	0.5435
1651	1408	0.5435
1651	920	0.5926
1651	378	0.5769
1651	1681	0.5682
1651	652	0.5106
1651	680	0.6667
1651	189	0.5682
1651	699	0.5283
1651	1442	0.5283
1651	1875	0.5577
1651	476	0.5577
1651	1816	0.5556
1905	410	0.7818
1905	390	0.5606
1905	200	1.0000
1905	927	0.8036
1905	866	0.8036
1905	1922	0.8036
1905	1095	0.6452
1905	669	0.8036
1905	597	0.5882
1905	370	0.8036
1905	1427	0.6452
1905	1836	0.5000
1905	753	1.0000
1905	1437	1.0000
1905	1860	1.0000
1905	1320	0.7414
1905	399	0.7170
1905	909	0.5167
1905	22	0.8036
1905	1757	0.5538
1905	1405	0.5538
1905	664	0.5333
1905	184	0.6452
1905	1912	0.6167
1905	223	0.5135
1905	1798	0.5333
1905	1207	0.8036
1905	1656	0.6452
1905	175	0.7414
1905	136	0.6154
1905	1539	0.5205
1905	1807	0.5333
1905	236	0.7213
1905	104	0.7458
1905	810	0.8036
1905	886	0.7213
1905	1190	1.0000
273	364	0.5385
273	1185	0.7647
398	1982	0.5294
398	1764	0.7333
398	1182	1.0000
398	386	0.5000
398	268	0.5800
398	761	0.5179
398	702	0.5789
398	1263	0.5294
126	1715	0.5962
126	1111	0.5400
126	1398	0.6383
126	559	0.5962
126	388	0.5400
126	1340	0.6600
541	115	0.6444
541	1826	0.5652
541	1691	0.5714
541	638	0.5714
541	376	0.5102
541	417	0.5000
541	373	0.5098
349	379	0.5745
349	515	0.5000
349	1551	0.7105
1174	1602	1.0000
1174	751	1.0000
1174	867	0.6452
1989	935	0.5800
1989	1502	0.5192
1989	219	0.6667
1989	376	0.5200
724	1445	0.5323
724	1165	0.5263
724	1657	0.5614
724	1687	0.5000
724	948	0.6154
724	996	0.6066
1445	1659	0.6515
1445	1165	0.5000
1445	1810	0.6731
1445	1657	0.5556
1445	1687	0.5217
1445	948	0.5500
1445	449	0.6271
1445	690	0.5357
1445	896	0.5000
1445	1850	0.5000
938	1996	0.6410
938	1561	0.5106
938	302	0.5217
938	730	0.5333
938	1499	0.5714
938	1389	0.7105
938	982	0.6136
938	850	0.5000
938	1328	0.5778
938	1279	0.5000
631	339	0.5143
631	1995	0.5342
631	1482	0.5303
631	726	0.5965
631	1745	0.5167
631	819	0.5429
631	578	0.5342
631	233	0.5211
631	1453	0.6935
631	750	0.5211
631	101	0.5342
631	1396	0.5676
1748	495	0.5493
1748	1971	0.7812
1659	1657	0.5147
1659	1687	0.5068
1659	948	0.5077
1756	414	0.8642
1756	74	0.5938
1756	837	0.8642
1756	1599	1.0000
795	1000	0.5811
795	1631	0.5429
795	955	0.6250
795	519	0.7576
69	1561	0.6596
69	893	0.5833
69	1699	0.5294
69	813	0.6875
69	302	0.5098
69	1794	0.7174
69	1705	0.7391
69	182	0.5686
69	982	0.5294
69	231	0.6200
69	1638	0.6122
69	1274	0.5192
69	1328	0.5294
69	574	0.5094
69	971	0.5400
1451	679	0.5370
1451	1436	0.5536
1451	341	0.6939
1124	868	0.5102
546	206	0.5362
546	1191	0.5072
546	428	0.5342
546	1939	0.6562
546	467	0.5373
546	576	0.5441
468	1949	0.7385
468	1387	0.7385
468	301	0.7385
206	1244	0.7424
206	1191	0.5072
206	428	0.5342
206	1939	0.5143
206	467	0.5147
206	1066	0.7424
1949	1387	1.0000
1949	301	1.0000
1244	428	0.7286
1244	1066	1.0000
687	205	0.5132
687	842	0.6286
687	1094	0.5132
687	252	0.5000
687	789	0.5000
1465	97	0.5077
1465	1277	0.5806
1407	626	0.8723
1407	7	0.6071
1407	1516	0.6071
1407	1128	0.7143
1407	1652	0.6182
1407	1251	0.5370
1407	185	0.5088
1407	617	0.7200
1407	424	0.6667
1407	1849	0.6786
1407	367	0.6207
1407	573	1.0000
456	641	0.5588
456	1903	0.5500
456	338	0.7895
456	25	0.6818
456	1336	0.5652
1373	397	0.6200
1373	1955	0.6667
1373	655	0.5636
1373	1413	0.7209
1851	808	0.6842
1851	1972	0.5366
1851	1769	0.6053
1851	824	0.5778
1851	1671	0.6047
1851	723	0.5200
1851	1630	0.5122
1851	1911	0.5897
1851	116	0.5455
1851	1969	0.5778
1851	590	0.5652
1851	768	0.5854
1851	444	0.5682
1851	1775	0.5789
1851	1368	0.5814
1851	1409	0.5476
1851	1633	0.6923
344	1819	0.6471
344	1282	0.6471
179	1847	0.5593
179	1104	0.5932
1667	1183	1.0000
1667	1102	0.5833
1667	1221	0.5085
1667	846	0.5781
1667	1721	0.5781
1688	1921	1.0000
1688	1941	0.6786
1688	221	0.6316
1688	1795	0.5614
1688	314	0.5333
1688	1467	0.6557
1688	985	0.6140
1688	846	0.5000
1688	1721	0.5000
310	801	0.7551
310	1489	0.5818
310	1206	0.6538
310	1327	0.5179
310	978	0.6200
310	1352	0.8043
310	1801	0.8261
310	959	0.5818
523	1140	0.7885
523	716	0.7021
523	1152	0.6545
626	7	0.6981
626	1516	0.6981
626	1128	0.8261
626	1652	0.7115
626	1251	0.5660
626	1351	0.5636
626	617	0.6863
626	424	0.7000
626	1849	0.6786
626	367	0.6207
626	573	0.8723
1183	1102	0.5833
1183	1221	0.5085
1183	846	0.5781
1183	1721	0.5781
1921	1941	0.6786
1921	221	0.6316
1921	1795	0.5614
1921	314	0.5333
1921	1467	0.6557
1921	985	0.6140
1921	846	0.5000
1921	1721	0.5000
1510	1171	0.6842
1510	760	1.0000
1510	538	0.5156
1510	1286	0.5385
1510	234	0.5385
1510	1983	0.5385
1510	1498	0.5385
1510	1472	0.6842
1510	1305	0.5469
1510	505	0.5556
1510	1334	0.5063
1510	1813	0.5556
1510	1363	0.5556
1510	1281	1.0000
1171	760	0.6842
1171	538	0.6102
1171	1286	0.7818
1171	419	0.6167
1171	234	0.7818
1171	1983	0.7818
